Order_Line,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Payment_Mode
1761,OF-2020-150203,5/27/2020,5/29/2020,First Class,JB-15925,OFF-AP-10001469,250.26,6,0,72.5754,Online
1762,OF-2020-110030,5/28/2020,5/30/2020,Second Class,LF-17185,FUR-FU-10002759,23.976,3,0.6,-14.3856,Online
1763,ON-2020-112872,5/28/2020,6/2/2020,Second Class,RC-19960,OFF-ST-10002205,53.424,3,0.2,4.6746,COD
1764,ON-2020-112872,5/28/2020,6/2/2020,Second Class,RC-19960,FUR-TA-10003238,275.49,1,0.5,-170.8038,Online
1765,ON-2020-140452,5/28/2020,6/1/2020,Standard Class,BK-11260,OFF-AP-10004036,14.016,4,0.8,-31.536,Online
1766,ON-2020-140452,5/28/2020,6/1/2020,Standard Class,BK-11260,FUR-TA-10004086,214.95,5,0.5,-120.372,COD
1767,ON-2020-140452,5/28/2020,6/1/2020,Standard Class,BK-11260,TEC-PH-10000307,35.04,4,0.2,-7.008,COD
1768,ON-2020-140452,5/28/2020,6/1/2020,Standard Class,BK-11260,FUR-FU-10002088,10.776,3,0.6,-4.8492,Offline
1769,ON-2020-140452,5/28/2020,6/1/2020,Standard Class,BK-11260,OFF-BI-10004965,4.6,2,0.8,-8.05,Offline
1770,ON-2020-140452,5/28/2020,6/1/2020,Standard Class,BK-11260,OFF-ST-10002485,35.168,2,0.2,-8.3524,COD
1771,OF-2020-106726,5/28/2020,5/30/2020,First Class,RS-19765,OFF-ST-10001496,1261.33,7,0,327.9458,Offline
1772,OF-2020-155390,5/28/2020,6/2/2020,Standard Class,BG-11035,OFF-PA-10003641,42.208,2,0.2,13.7176,Offline
1773,OF-2020-159681,5/29/2020,6/4/2020,Standard Class,PO-18850,OFF-PA-10003641,105.52,4,0,48.5392,Online
1774,OF-2020-138737,5/29/2020,6/1/2020,First Class,FP-14320,OFF-AR-10003190,8.64,3,0,2.4192,COD
1775,OF-2020-101392,5/29/2020,6/4/2020,Standard Class,AS-10630,OFF-ST-10000532,269.36,7,0,70.0336,COD
1776,OF-2020-154592,5/29/2020,5/30/2020,First Class,EH-14005,OFF-PA-10000062,164.88,3,0,80.7912,Offline
1777,OF-2020-104773,5/30/2020,6/4/2020,Standard Class,TB-21175,OFF-ST-10000777,60.416,2,0.2,6.0416,COD
1778,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,OFF-LA-10001569,27.888,7,0.2,9.0636,Offline
1779,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,OFF-BI-10001132,6.456,4,0.7,-4.5192,Online
1780,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,TEC-PH-10003095,52.68,3,0.2,19.755,Online
1781,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,OFF-SU-10000432,13.88,5,0.2,-2.6025,COD
1782,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,TEC-AC-10004227,103.92,10,0.2,-18.186,Online
1783,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,OFF-LA-10004409,11.52,5,0.2,3.744,COD
1784,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,OFF-PA-10001569,10.368,2,0.2,3.6288,COD
1785,OF-2020-129364,5/30/2020,6/4/2020,Standard Class,TB-21250,OFF-ST-10001031,39.072,3,0.2,2.9304,Offline
1786,OF-2020-135608,5/30/2020,6/1/2020,Second Class,JK-15625,OFF-PA-10001954,45.68,2,0,21.0128,Offline
1787,OF-2020-135608,5/30/2020,6/1/2020,Second Class,JK-15625,FUR-CH-10002602,603.92,5,0.2,45.294,Online
1788,OF-2020-144071,5/30/2020,6/6/2020,Standard Class,DJ-13420,FUR-FU-10000397,39.88,2,0,11.1664,COD
1789,OF-2020-144071,5/30/2020,6/6/2020,Standard Class,DJ-13420,FUR-FU-10000758,79.44,3,0,28.5984,Offline
1790,OF-2020-104976,5/31/2020,6/7/2020,Standard Class,CK-12760,OFF-PA-10003845,34.68,6,0,16.9932,Offline
1791,OF-2020-101175,5/31/2020,6/5/2020,Standard Class,DM-12955,OFF-ST-10004950,100.704,6,0.2,-1.2588,COD
1792,OF-2020-109932,5/31/2020,6/2/2020,First Class,VP-21760,OFF-PA-10001804,10.688,2,0.2,3.7408,COD
1793,OF-2020-109932,5/31/2020,6/2/2020,First Class,VP-21760,OFF-ST-10000036,237.096,3,0.2,20.7459,COD
1794,OF-2020-169649,5/31/2020,6/6/2020,Standard Class,TS-21205,OFF-PA-10000143,8.448,2,0.2,2.9568,COD
1795,OF-2020-169649,5/31/2020,6/6/2020,Standard Class,TS-21205,OFF-AP-10003287,20.388,2,0.8,-53.0088,Online
1796,OF-2020-138128,5/31/2020,6/6/2020,Standard Class,FP-14320,OFF-EN-10002500,30.672,3,0.2,9.585,Offline
1797,OF-2020-138128,5/31/2020,6/6/2020,Standard Class,FP-14320,TEC-CO-10001766,1079.976,4,0.4,125.9972,COD
1798,OF-2020-148488,6/1/2020,6/6/2020,Standard Class,SM-20005,OFF-PA-10004470,11.36,2,0,5.2256,COD
1799,OF-2020-148488,6/1/2020,6/6/2020,Standard Class,SM-20005,OFF-BI-10000315,106.344,7,0.2,37.2204,Offline
1800,ON-2020-112991,6/1/2020,6/5/2020,Standard Class,SH-19975,FUR-CH-10001708,338.352,3,0.2,4.2294,Offline
1801,ON-2020-112991,6/1/2020,6/5/2020,Standard Class,SH-19975,OFF-PA-10000019,25.92,4,0,12.4416,COD
1802,ON-2020-112991,6/1/2020,6/5/2020,Standard Class,SH-19975,OFF-PA-10002222,91.36,4,0,42.0256,Offline
1803,OF-2020-168494,6/3/2020,6/5/2020,Second Class,NP-18700,FUR-TA-10004619,764.688,6,0.2,95.586,Offline
1804,OF-2020-168494,6/3/2020,6/5/2020,Second Class,NP-18700,FUR-TA-10003473,3610.848,12,0.2,135.4068,Offline
1805,OF-2020-168494,6/3/2020,6/5/2020,Second Class,NP-18700,FUR-BO-10004467,254.9745,3,0.15,11.9988,Offline
1806,OF-2020-141607,6/3/2020,6/8/2020,Standard Class,WB-21850,FUR-FU-10003975,43.31,1,0,4.331,Offline
1807,ON-2020-122959,6/3/2020,6/3/2020,Same Day,CY-12745,OFF-BI-10003650,210.392,2,0.8,-336.6272,Offline
1808,OF-2020-113320,6/3/2020,6/6/2020,Second Class,LH-17155,FUR-FU-10004270,12.54,3,0,4.5144,COD
1809,OF-2020-113320,6/3/2020,6/6/2020,Second Class,LH-17155,OFF-ST-10000617,8.94,3,0,0.6258,COD
1810,OF-2020-113320,6/3/2020,6/6/2020,Second Class,LH-17155,FUR-FU-10001706,9.24,3,0,4.4352,Offline
1811,OF-2020-107573,6/3/2020,6/8/2020,Standard Class,PB-19150,OFF-EN-10001099,23.472,3,0.2,7.6284,COD
1812,OF-2020-113579,6/4/2020,6/6/2020,Second Class,KD-16345,OFF-PA-10001457,90.24,6,0,41.5104,Offline
1813,OF-2020-154186,6/4/2020,6/6/2020,Second Class,RA-19285,OFF-SU-10001574,2.92,1,0.2,0.365,Offline
1814,ON-2020-102631,6/4/2020,6/8/2020,Standard Class,EB-13840,FUR-FU-10003930,94.428,3,0.6,-42.4926,Offline
1815,OF-2020-124079,6/4/2020,6/8/2020,Standard Class,RF-19345,FUR-FU-10002553,87.96,3,0.2,7.6965,Offline
1816,OF-2020-124079,6/4/2020,6/8/2020,Standard Class,RF-19345,OFF-BI-10002103,5.214,2,0.7,-4.1712,Offline
1817,OF-2020-129819,6/4/2020,6/6/2020,Second Class,KC-16675,OFF-BI-10004970,12.39,3,0,5.8233,COD
1818,OF-2020-148950,6/5/2020,6/10/2020,Standard Class,JD-16015,OFF-BI-10001249,5.104,4,0.8,-8.6768,Offline
1819,OF-2020-148950,6/5/2020,6/10/2020,Standard Class,JD-16015,OFF-FA-10003059,2.896,2,0.2,0.4706,COD
1820,OF-2020-148950,6/5/2020,6/10/2020,Standard Class,JD-16015,TEC-AC-10002718,35.016,3,0.2,-2.1885,Offline
1821,OF-2020-116568,6/5/2020,6/11/2020,Standard Class,BM-11785,FUR-CH-10002439,186.304,4,0.2,13.9728,Offline
1822,ON-2020-123519,6/5/2020,6/12/2020,Standard Class,SS-20875,OFF-AR-10003829,2.624,1,0.2,0.2952,COD
1823,ON-2020-123519,6/5/2020,6/12/2020,Standard Class,SS-20875,FUR-TA-10002645,136.53,1,0.4,-52.3365,Offline
1824,ON-2020-123519,6/5/2020,6/12/2020,Standard Class,SS-20875,TEC-AC-10003033,263.96,1,0.2,42.8935,Offline
1825,OF-2020-145541,6/5/2020,6/12/2020,Standard Class,TB-21400,TEC-MA-10001127,6999.96,4,0,2239.9872,COD
1826,OF-2020-130575,6/5/2020,6/7/2020,First Class,CS-11845,OFF-BI-10002353,9.264,3,0.8,-13.896,COD
1827,OF-2020-101602,6/6/2020,6/9/2020,First Class,MC-18100,TEC-PH-10000169,40.68,3,0.2,-9.153,COD
1828,OF-2020-101602,6/6/2020,6/9/2020,First Class,MC-18100,FUR-CH-10004675,763.28,5,0.3,-21.808,Online
1829,OF-2020-116673,6/6/2020,6/10/2020,Second Class,JO-15280,FUR-FU-10003829,6.16,2,0,1.9712,Offline
1830,OF-2020-119466,6/6/2020,6/12/2020,Standard Class,SP-20860,FUR-FU-10001546,8.544,2,0.6,-7.476,Online
1831,OF-2020-129938,6/6/2020,6/8/2020,Second Class,EB-13705,FUR-CH-10003774,445.802,7,0.3,-108.2662,COD
1832,OF-2020-112718,6/7/2020,6/12/2020,Standard Class,KN-16450,OFF-BI-10000591,1.167,1,0.7,-0.8558,COD
1833,OF-2020-136399,6/7/2020,6/8/2020,First Class,CC-12100,FUR-FU-10004090,44.46,2,0,14.6718,Online
1834,OF-2020-136399,6/7/2020,6/8/2020,First Class,CC-12100,FUR-CH-10002602,241.568,2,0.2,18.1176,COD
1835,OF-2020-136399,6/7/2020,6/8/2020,First Class,CC-12100,TEC-AC-10001142,395,5,0,39.5,Online
1836,OF-2020-136399,6/7/2020,6/8/2020,First Class,CC-12100,TEC-PH-10004977,627.168,4,0.2,70.5564,Offline
1837,OF-2020-153913,6/7/2020,6/11/2020,Second Class,KB-16585,FUR-CH-10000988,1013.832,9,0.2,101.3832,COD
1838,OF-2020-153913,6/7/2020,6/11/2020,Second Class,KB-16585,OFF-FA-10000490,1.984,2,0.2,0.6696,COD
1839,OF-2020-108273,6/7/2020,6/12/2020,Standard Class,EJ-13720,OFF-PA-10000029,36.288,7,0.2,12.7008,COD
1840,OF-2020-108273,6/7/2020,6/12/2020,Standard Class,EJ-13720,FUR-FU-10002116,56.568,2,0.6,-74.9526,Offline
1841,OF-2020-151379,6/7/2020,6/11/2020,Standard Class,SC-20695,OFF-PA-10000595,114.2,5,0,52.532,Offline
1842,OF-2020-124247,6/7/2020,6/12/2020,Standard Class,SH-20635,FUR-CH-10001854,1403.92,5,0.2,70.196,Offline
1843,OF-2020-100706,6/7/2020,6/9/2020,Second Class,LE-16810,TEC-AC-10001314,99.98,2,0,7.9984,Online
1844,OF-2020-100706,6/7/2020,6/9/2020,Second Class,LE-16810,FUR-FU-10002268,29.46,6,0,9.7218,COD
1845,OF-2020-113257,6/7/2020,6/9/2020,Second Class,SC-20305,TEC-AC-10004171,319.968,4,0.2,95.9904,Online
1846,OF-2020-113257,6/7/2020,6/9/2020,Second Class,SC-20305,FUR-FU-10001706,8.624,7,0.6,-2.5872,COD
1847,OF-2020-123925,6/8/2020,6/10/2020,Second Class,RF-19840,OFF-AR-10002952,40.05,3,0,11.214,Offline
1848,OF-2020-139633,6/8/2020,6/15/2020,Standard Class,EC-14050,OFF-BI-10002954,5.484,4,0.7,-4.0216,COD
1849,ON-2020-150574,6/10/2020,6/16/2020,Standard Class,MK-18160,OFF-BI-10000773,4.812,2,0.7,-3.6892,COD
1850,ON-2020-150574,6/10/2020,6/16/2020,Standard Class,MK-18160,TEC-AC-10002600,247.8,5,0.2,-18.585,COD
1851,OF-2020-120768,6/10/2020,6/12/2020,Second Class,IM-15070,OFF-BI-10001191,152.76,6,0,74.8524,COD
1852,OF-2020-120768,6/10/2020,6/12/2020,Second Class,IM-15070,OFF-SU-10004115,7.27,1,0,1.9629,COD
1853,OF-2020-120768,6/10/2020,6/12/2020,Second Class,IM-15070,FUR-CH-10000513,1819.86,14,0,163.7874,Online
1854,OF-2020-162992,6/10/2020,6/12/2020,First Class,BP-11095,OFF-LA-10001934,14.62,2,0,6.8714,COD
1855,OF-2020-162992,6/10/2020,6/12/2020,First Class,BP-11095,OFF-FA-10004248,22.55,5,0,8.7945,Online
1856,OF-2020-162992,6/10/2020,6/12/2020,First Class,BP-11095,TEC-PH-10001944,583.8,5,0.2,72.975,Offline
1857,OF-2020-162992,6/10/2020,6/12/2020,First Class,BP-11095,TEC-PH-10002085,211.168,4,0.2,15.8376,Offline
1858,OF-2020-169446,6/10/2020,6/16/2020,Standard Class,SG-20605,TEC-PH-10002817,323.976,3,0.2,36.4473,Online
1859,OF-2020-169446,6/10/2020,6/16/2020,Standard Class,SG-20605,OFF-PA-10000295,15.552,3,0.2,5.4432,COD
1860,OF-2020-169446,6/10/2020,6/16/2020,Standard Class,SG-20605,OFF-ST-10000419,32.592,3,0.2,-7.7406,Offline
1861,OF-2020-136567,6/11/2020,6/12/2020,First Class,PS-19045,OFF-ST-10004337,122.48,2,0,0,Offline
1862,OF-2020-136567,6/11/2020,6/12/2020,First Class,PS-19045,FUR-TA-10001932,2244.48,7,0,493.7856,Offline
1863,OF-2020-136567,6/11/2020,6/12/2020,First Class,PS-19045,OFF-BI-10003982,62.31,3,0,29.2857,COD
1864,OF-2020-136567,6/11/2020,6/12/2020,First Class,PS-19045,FUR-TA-10000617,455.1,2,0,100.122,Online
1865,ON-2020-109036,6/11/2020,6/16/2020,Standard Class,KH-16510,OFF-LA-10002043,31.05,3,0,14.904,Offline
1866,OF-2020-134551,6/11/2020,6/16/2020,Standard Class,TS-21505,OFF-AP-10004868,43.512,7,0.2,3.8073,Offline
1867,OF-2020-134551,6/11/2020,6/16/2020,Standard Class,TS-21505,FUR-CH-10004287,662.88,3,0.2,74.574,Online
1868,OF-2020-134551,6/11/2020,6/16/2020,Standard Class,TS-21505,OFF-PA-10002689,25.92,5,0.2,9.072,Offline
1869,OF-2020-156594,6/11/2020,6/14/2020,Second Class,MC-17845,OFF-BI-10004632,487.984,2,0.2,152.495,Online
1870,OF-2020-156594,6/11/2020,6/14/2020,Second Class,MC-17845,OFF-AR-10001725,47.3,2,0,12.298,Offline
1871,OF-2020-156594,6/11/2020,6/14/2020,Second Class,MC-17845,OFF-AR-10004269,4.13,1,0,1.1564,Offline
1872,OF-2020-156594,6/11/2020,6/14/2020,Second Class,MC-17845,OFF-BI-10003007,155.12,5,0.2,50.414,COD
1873,OF-2020-140816,6/11/2020,6/11/2020,Same Day,TC-21295,TEC-AC-10001539,447.944,7,0.2,89.5888,Offline
1874,OF-2020-103100,6/11/2020,6/14/2020,First Class,AB-10105,OFF-LA-10003720,3.69,1,0,1.7343,Offline
1875,OF-2020-103100,6/11/2020,6/14/2020,First Class,AB-10105,OFF-BI-10004600,1103.97,3,0,496.7865,COD
1876,OF-2020-160157,6/11/2020,6/18/2020,Standard Class,MH-17455,FUR-FU-10003773,190.848,3,0.2,-21.4704,Offline
1877,OF-2020-138681,6/11/2020,6/13/2020,First Class,CT-11995,FUR-FU-10001876,51.968,2,0.2,10.3936,COD
1878,OF-2020-138681,6/11/2020,6/13/2020,First Class,CT-11995,TEC-AC-10003628,71.976,3,0.2,21.5928,COD
1879,OF-2020-138681,6/11/2020,6/13/2020,First Class,CT-11995,FUR-CH-10004860,242.352,3,0.2,-42.4116,Offline
1880,OF-2020-138681,6/11/2020,6/13/2020,First Class,CT-11995,OFF-PA-10000357,221.92,5,0.2,77.672,Offline
1881,OF-2020-138681,6/11/2020,6/13/2020,First Class,CT-11995,OFF-PA-10003270,8.448,2,0.2,2.64,Offline
1882,OF-2020-120852,6/11/2020,6/16/2020,Standard Class,WB-21850,OFF-AP-10001563,19.432,2,0.8,-49.5516,COD
1883,OF-2020-120852,6/11/2020,6/16/2020,Standard Class,WB-21850,TEC-AC-10004510,65.44,5,0.2,-8.18,Offline
1884,OF-2020-163412,6/11/2020,6/14/2020,Second Class,SM-20950,FUR-CH-10004875,192.186,3,0.1,36.3018,COD
1885,OF-2020-154893,6/12/2020,6/18/2020,Standard Class,GM-14440,FUR-CH-10004287,1325.76,6,0.2,149.148,Online
1886,OF-2020-154893,6/12/2020,6/18/2020,Standard Class,GM-14440,FUR-CH-10000595,572.16,3,0.2,35.76,COD
1887,OF-2020-134621,6/12/2020,6/19/2020,Standard Class,DP-13390,OFF-BI-10000977,18.24,2,0.7,-14.592,Offline
1888,OF-2020-109127,6/12/2020,6/16/2020,Standard Class,JC-15775,OFF-LA-10004409,17.28,6,0,7.9488,Online
1889,OF-2020-133543,6/13/2020,6/17/2020,Standard Class,KM-16660,OFF-AR-10003394,11.76,4,0,3.1752,Offline
1890,OF-2020-146864,6/13/2020,6/17/2020,Standard Class,BT-11530,OFF-ST-10004946,216.4,4,0,56.264,COD
1891,OF-2020-142510,6/13/2020,6/20/2020,Standard Class,NP-18700,OFF-ST-10000585,132.16,1,0.2,9.912,COD
1892,OF-2020-142510,6/13/2020,6/20/2020,Standard Class,NP-18700,OFF-BI-10002824,17.904,6,0.8,-31.332,COD
1893,OF-2020-142510,6/13/2020,6/20/2020,Standard Class,NP-18700,OFF-PA-10001289,124.032,4,0.2,44.9616,Offline
1894,OF-2020-101364,6/13/2020,6/17/2020,Standard Class,TW-21025,OFF-BI-10003984,296.712,13,0.2,100.1403,Online
1895,OF-2020-142314,6/14/2020,6/19/2020,Standard Class,SF-20200,OFF-AP-10002350,207.24,11,0,58.0272,Online
1896,OF-2020-114517,6/14/2020,6/18/2020,Standard Class,TH-21235,FUR-TA-10001676,53.316,2,0.4,-19.5492,Offline
1897,OF-2020-114517,6/14/2020,6/18/2020,Standard Class,TH-21235,OFF-AP-10002350,56.52,3,0,15.8256,COD
1898,OF-2020-126333,6/14/2020,6/19/2020,Standard Class,ME-18010,OFF-PA-10000223,5.184,1,0.2,1.8144,Offline
1899,OF-2020-154158,6/14/2020,6/18/2020,Second Class,CC-12670,OFF-PA-10001295,45.528,3,0.2,15.9348,COD
1900,OF-2020-154158,6/14/2020,6/18/2020,Second Class,CC-12670,FUR-CH-10004698,64.784,1,0.2,6.4784,Offline
1901,OF-2020-154158,6/14/2020,6/18/2020,Second Class,CC-12670,OFF-ST-10000078,424.272,2,0.2,-10.6068,Offline
1902,OF-2020-154158,6/14/2020,6/18/2020,Second Class,CC-12670,OFF-AR-10001868,1.344,1,0.2,0.504,COD
1903,OF-2020-154158,6/14/2020,6/18/2020,Second Class,CC-12670,OFF-ST-10004950,83.92,5,0.2,-1.049,COD
1904,OF-2020-113166,6/15/2020,6/17/2020,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,Online
1905,OF-2020-156314,6/15/2020,6/17/2020,First Class,RP-19390,FUR-FU-10003096,30.36,5,0.2,8.7285,Offline
1906,ON-2020-167738,6/15/2020,6/20/2020,Standard Class,JC-16105,OFF-ST-10003306,142.86,1,0,41.4294,COD
1907,ON-2020-167738,6/15/2020,6/20/2020,Standard Class,JC-16105,FUR-CH-10001146,292.272,6,0.2,18.267,COD
1908,ON-2020-138247,6/15/2020,6/20/2020,Standard Class,BF-11170,TEC-PH-10000213,173.656,7,0.2,17.3656,COD
1909,ON-2020-138247,6/15/2020,6/20/2020,Standard Class,BF-11170,OFF-AP-10000828,361.96,2,0,101.3488,Offline
1910,ON-2020-138247,6/15/2020,6/20/2020,Standard Class,BF-11170,TEC-AC-10004708,62.85,3,0,13.1985,COD
1911,ON-2020-138247,6/15/2020,6/20/2020,Standard Class,BF-11170,TEC-PH-10001530,818.376,3,0.2,51.1485,Offline
1912,ON-2020-138247,6/15/2020,6/20/2020,Standard Class,BF-11170,OFF-ST-10002301,20.34,1,0,0.2034,Online
1913,ON-2020-138247,6/15/2020,6/20/2020,Standard Class,BF-11170,FUR-FU-10002554,23.99,1,0,5.5177,Offline
1914,OF-2020-132913,6/15/2020,6/17/2020,First Class,AS-10090,OFF-AP-10003278,13.97,1,0,3.6322,COD
1915,ON-2020-152030,6/17/2020,6/19/2020,Second Class,AD-10180,FUR-CH-10004063,600.558,3,0.3,-8.5794,COD
1916,OF-2020-111451,6/17/2020,6/19/2020,First Class,KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592,COD
1917,OF-2020-111451,6/17/2020,6/19/2020,First Class,KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558,Online
1918,OF-2020-111451,6/17/2020,6/19/2020,First Class,KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646,Offline
1919,OF-2020-111451,6/17/2020,6/19/2020,First Class,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88,COD
1920,OF-2020-111451,6/17/2020,6/19/2020,First Class,KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988,COD
1921,ON-2020-111171,6/17/2020,6/22/2020,Standard Class,CA-12265,OFF-BI-10002103,8.69,5,0.8,-14.773,Online
1922,OF-2020-106264,6/17/2020,6/21/2020,Standard Class,CK-12595,OFF-SU-10002189,11.91,3,0,0.1191,COD
1923,OF-2020-106264,6/17/2020,6/21/2020,Standard Class,CK-12595,FUR-FU-10001852,3.48,2,0,1.1136,Offline
1924,OF-2020-139598,6/17/2020,6/22/2020,Standard Class,MG-17695,OFF-PA-10004569,18.264,3,0.2,6.1641,Online
1925,OF-2020-139598,6/17/2020,6/22/2020,Standard Class,MG-17695,OFF-AP-10002998,34.656,2,0.2,5.6316,Online
1926,OF-2020-139598,6/17/2020,6/22/2020,Standard Class,MG-17695,OFF-AP-10003287,81.552,2,0.2,8.1552,Online
1927,OF-2020-139598,6/17/2020,6/22/2020,Standard Class,MG-17695,OFF-ST-10001370,227.136,4,0.2,-42.588,COD
1928,OF-2020-168473,6/17/2020,6/23/2020,Standard Class,TB-21520,OFF-ST-10000563,191.88,6,0,19.188,COD
1929,OF-2020-101427,6/17/2020,6/21/2020,Standard Class,AY-10555,OFF-AR-10002257,8.016,3,0.2,1.1022,Offline
1930,OF-2020-120243,6/18/2020,6/21/2020,Second Class,AT-10435,OFF-LA-10004425,11.56,4,0,5.4332,Offline
1931,OF-2020-162866,6/18/2020,6/22/2020,Standard Class,Co-12640,FUR-FU-10001473,32.952,6,0.6,-19.7712,Online
1932,OF-2020-162866,6/18/2020,6/22/2020,Standard Class,Co-12640,OFF-ST-10002562,30.016,4,0.2,3.0016,Offline
1933,ON-2020-106334,6/18/2020,6/24/2020,Standard Class,JF-15490,FUR-CH-10004886,230.28,3,0.2,23.028,COD
1934,ON-2020-106334,6/18/2020,6/24/2020,Standard Class,JF-15490,OFF-PA-10003657,12.84,3,0,5.778,Offline
1935,OF-2020-163447,6/18/2020,6/22/2020,Standard Class,TB-21190,FUR-CH-10004477,767.214,14,0.1,161.9674,COD
1936,OF-2020-166961,6/18/2020,6/22/2020,Standard Class,CD-12790,OFF-AP-10001366,10.98,1,0,2.9646,COD
1937,OF-2020-166961,6/18/2020,6/22/2020,Standard Class,CD-12790,OFF-FA-10003485,7.86,3,0,3.6156,COD
1938,OF-2020-166961,6/18/2020,6/22/2020,Standard Class,CD-12790,OFF-ST-10004507,51.45,3,0,13.8915,Offline
1939,OF-2020-166961,6/18/2020,6/22/2020,Standard Class,CD-12790,OFF-BI-10002353,37.056,3,0.2,13.896,Offline
1940,OF-2020-153087,6/18/2020,6/25/2020,Standard Class,TC-20980,OFF-PA-10001243,23.92,4,0,11.7208,COD
1941,OF-2020-153087,6/18/2020,6/25/2020,Standard Class,TC-20980,TEC-AC-10003198,498,5,0,184.26,Offline
1942,OF-2020-165393,6/18/2020,6/21/2020,First Class,NC-18415,OFF-BI-10001658,4.984,1,0.8,-8.4728,COD
1943,ON-2020-159611,6/18/2020,6/23/2020,Second Class,KB-16315,FUR-FU-10004904,182.352,3,0.2,-18.2352,COD
1944,ON-2020-159611,6/18/2020,6/23/2020,Second Class,KB-16315,OFF-ST-10002790,118.16,2,0.2,-25.109,COD
1945,OF-2020-148383,6/18/2020,6/22/2020,Standard Class,RP-19390,OFF-BI-10003650,946.764,6,0.7,-694.2936,Online
1946,OF-2020-164259,6/19/2020,6/21/2020,First Class,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744,Offline
1947,OF-2020-141313,6/19/2020,6/23/2020,Standard Class,AJ-10780,OFF-AP-10002651,1737.18,6,0,503.7822,Offline
1948,OF-2020-141313,6/19/2020,6/23/2020,Standard Class,AJ-10780,OFF-ST-10000689,704.25,5,0,84.51,Offline
1949,OF-2020-141313,6/19/2020,6/23/2020,Standard Class,AJ-10780,OFF-PA-10003302,141.76,4,0,66.6272,Offline
1950,OF-2020-143371,6/19/2020,6/25/2020,Standard Class,MD-17350,OFF-ST-10001128,998.82,9,0,29.9646,Offline
1951,OF-2020-143371,6/19/2020,6/25/2020,Standard Class,MD-17350,OFF-SU-10002537,51.15,5,0,13.299,Offline
1952,OF-2020-143371,6/19/2020,6/25/2020,Standard Class,MD-17350,TEC-AC-10002076,143.712,3,0.2,-8.982,COD
1953,OF-2020-106803,6/20/2020,6/24/2020,Standard Class,DC-13285,OFF-ST-10002444,24.56,2,0,6.8768,COD
1954,OF-2020-106803,6/20/2020,6/24/2020,Standard Class,DC-13285,TEC-AC-10001267,119.8,4,0,47.92,Online
1955,OF-2020-110786,6/20/2020,6/24/2020,Standard Class,AJ-10795,FUR-FU-10000550,24.9,5,0,8.217,COD
1956,OF-2020-110786,6/20/2020,6/24/2020,Standard Class,AJ-10795,OFF-PA-10000528,21.12,4,0,9.504,Offline
1957,OF-2020-110786,6/20/2020,6/24/2020,Standard Class,AJ-10795,TEC-MA-10003183,767.952,6,0.2,287.982,Offline
1958,OF-2020-110786,6/20/2020,6/24/2020,Standard Class,AJ-10795,OFF-BI-10003305,14.352,3,0.2,4.6644,COD
1959,OF-2020-110786,6/20/2020,6/24/2020,Standard Class,AJ-10795,TEC-PH-10001425,191.976,3,0.2,19.1976,COD
1960,OF-2020-110786,6/20/2020,6/24/2020,Standard Class,AJ-10795,OFF-LA-10001474,274.77,9,0,126.3942,Online
1961,OF-2020-110786,6/20/2020,6/24/2020,Standard Class,AJ-10795,FUR-FU-10000672,70.56,6,0,23.9904,COD
1962,OF-2020-152345,6/20/2020,6/25/2020,Second Class,ST-20530,TEC-PH-10004897,23.976,3,0.2,-5.6943,COD
1963,OF-2020-152345,6/20/2020,6/25/2020,Second Class,ST-20530,OFF-ST-10003123,33.29,1,0,7.9896,Offline
1964,OF-2020-126802,6/20/2020,6/27/2020,Standard Class,ZC-21910,FUR-FU-10000193,38.976,3,0.6,-50.6688,Online
1965,OF-2020-118276,6/20/2020,6/24/2020,Standard Class,MG-17890,FUR-FU-10002111,8.736,3,0.6,-4.8048,COD
1966,OF-2020-102330,6/20/2020,6/25/2020,Standard Class,AI-10855,OFF-LA-10003923,88.8,6,0,44.4,COD
1967,OF-2020-102330,6/20/2020,6/25/2020,Standard Class,AI-10855,TEC-PH-10001051,319.968,4,0.2,35.9964,COD
1968,OF-2020-165477,6/20/2020,6/22/2020,Second Class,RE-19405,OFF-AP-10003281,48.36,5,0.2,6.045,Offline
1969,OF-2020-130960,6/21/2020,6/26/2020,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0,2.8536,COD
1970,OF-2020-104738,6/21/2020,6/23/2020,Second Class,SP-20620,OFF-EN-10004955,12.984,3,0.2,4.7067,Offline
